service_id,date,exception_type
"766_71482","20160514","1"
"766_71486","20160324","1"
"766_71486","20160325","1"
"766_71487","20160314","1"
"766_71487","20160315","1"
"766_71487","20160316","1"
"766_71487","20160317","1"
"766_71487","20160318","1"
"766_71487","20160321","1"
"766_71487","20160322","1"
"766_71487","20160323","1"
"766_71487","20160329","1"
"766_71487","20160330","1"
"766_71487","20160331","1"
"766_71487","20160401","1"
"766_71487","20160404","1"
"766_71487","20160405","1"
"766_71487","20160406","1"
"766_71487","20160407","1"
"766_71487","20160408","1"
"766_71487","20160411","1"
"766_71487","20160412","1"
"766_71487","20160413","1"
"766_71487","20160414","1"
"766_71487","20160415","1"
"766_71487","20160418","1"
"766_71487","20160419","1"
"766_71487","20160420","1"
"766_71487","20160421","1"
"766_71487","20160422","1"
"766_71487","20160426","1"
"766_71487","20160427","1"
"766_71487","20160428","1"
"766_71487","20160429","1"
"766_71487","20160502","1"
"766_71487","20160503","1"
"766_71487","20160504","1"
"766_71487","20160505","1"
"766_71487","20160506","1"
"766_71487","20160509","1"
"766_71487","20160510","1"
"766_71487","20160511","1"
"766_71487","20160512","1"
"766_71487","20160513","1"
"766_71488","20160320","1"
"766_71488","20160327","1"
"766_71488","20160328","1"
"766_71488","20160403","1"
"766_71488","20160410","1"
"766_71488","20160417","1"
"766_71488","20160424","1"
"766_71488","20160425","1"
"766_71488","20160508","1"
"766_71489","20160319","1"
"766_71489","20160326","1"
"766_71489","20160402","1"
"766_71489","20160409","1"
"766_71489","20160416","1"
"766_71489","20160423","1"
"766_71489","20160430","1"
"766_71489","20160507","1"
"766_71489","20160514","1"
"766_71492","20160324","1"
"766_71492","20160325","1"
"766_71493","20160314","1"
"766_71493","20160315","1"
"766_71493","20160316","1"
"766_71493","20160317","1"
"766_71493","20160318","1"
"766_71493","20160321","1"
"766_71493","20160322","1"
"766_71493","20160323","1"
"766_71493","20160329","1"
"766_71493","20160330","1"
"766_71493","20160331","1"
"766_71493","20160401","1"
"766_71493","20160404","1"
"766_71493","20160405","1"
"766_71493","20160406","1"
"766_71493","20160407","1"
"766_71493","20160408","1"
"766_71493","20160411","1"
"766_71493","20160412","1"
"766_71493","20160413","1"
"766_71493","20160414","1"
"766_71493","20160415","1"
"766_71493","20160418","1"
"766_71493","20160419","1"
"766_71493","20160420","1"
"766_71493","20160421","1"
"766_71493","20160422","1"
"766_71493","20160426","1"
"766_71493","20160427","1"
"766_71493","20160428","1"
"766_71493","20160429","1"
"766_71493","20160502","1"
"766_71493","20160503","1"
"766_71493","20160504","1"
"766_71493","20160505","1"
"766_71493","20160506","1"
"766_71493","20160509","1"
"766_71493","20160510","1"
"766_71493","20160511","1"
"766_71493","20160512","1"
"766_71493","20160513","1"
"766_71494","20160319","1"
"766_71494","20160326","1"
"766_71494","20160402","1"
"766_71494","20160409","1"
"766_71494","20160416","1"
"766_71494","20160423","1"
"766_71494","20160430","1"
"766_71494","20160507","1"
"766_71494","20160514","1"
"766_71498","20160324","1"
"766_71498","20160325","1"
"766_71500","20160320","1"
"766_71500","20160327","1"
"766_71500","20160328","1"
"766_71500","20160403","1"
"766_71500","20160410","1"
"766_71500","20160417","1"
"766_71500","20160424","1"
"766_71500","20160425","1"
"766_71500","20160508","1"
"766_71502","20160324","1"
"766_71502","20160325","1"
"766_71504","20160319","1"
"766_71504","20160402","1"
"766_71504","20160409","1"
"766_71504","20160416","1"
"766_71504","20160423","1"
"766_71504","20160430","1"
"766_71504","20160507","1"
"766_71504","20160514","1"
"766_71506","20160329","1"
"766_71507","20160326","1"
"766_71512","20160324","1"
"766_71512","20160325","1"
"766_71513","20160314","1"
"766_71513","20160315","1"
"766_71513","20160316","1"
"766_71513","20160317","1"
"766_71513","20160318","1"
"766_71513","20160321","1"
"766_71513","20160322","1"
"766_71513","20160323","1"
"766_71513","20160329","1"
"766_71513","20160330","1"
"766_71513","20160331","1"
"766_71513","20160401","1"
"766_71513","20160404","1"
"766_71513","20160405","1"
"766_71513","20160406","1"
"766_71513","20160407","1"
"766_71513","20160408","1"
"766_71513","20160411","1"
"766_71513","20160412","1"
"766_71513","20160413","1"
"766_71513","20160414","1"
"766_71513","20160415","1"
"766_71513","20160418","1"
"766_71513","20160419","1"
"766_71513","20160420","1"
"766_71513","20160421","1"
"766_71513","20160422","1"
"766_71513","20160426","1"
"766_71513","20160427","1"
"766_71513","20160428","1"
"766_71513","20160429","1"
"766_71513","20160502","1"
"766_71513","20160503","1"
"766_71513","20160504","1"
"766_71513","20160505","1"
"766_71513","20160506","1"
"766_71513","20160509","1"
"766_71513","20160510","1"
"766_71513","20160511","1"
"766_71513","20160512","1"
"766_71513","20160513","1"
"766_71514","20160320","1"
"766_71514","20160327","1"
"766_71514","20160328","1"
"766_71514","20160403","1"
"766_71514","20160410","1"
"766_71514","20160417","1"
"766_71514","20160424","1"
"766_71514","20160425","1"
"766_71514","20160508","1"
"766_71515","20160319","1"
"766_71515","20160326","1"
"766_71515","20160402","1"
"766_71515","20160409","1"
"766_71515","20160416","1"
"766_71515","20160423","1"
"766_71515","20160430","1"
"766_71515","20160507","1"
"766_71515","20160514","1"
"766_71540","20160314","1"
"766_71540","20160315","1"
"766_71540","20160316","1"
"766_71540","20160317","1"
"766_71540","20160320","1"
"766_71540","20160321","1"
"766_71540","20160322","1"
"766_71540","20160323","1"
"766_71540","20160324","1"
"766_71540","20160327","1"
"766_71540","20160328","1"
"766_71540","20160329","1"
"766_71540","20160330","1"
"766_71540","20160331","1"
"766_71540","20160403","1"
"766_71540","20160404","1"
"766_71540","20160405","1"
"766_71540","20160406","1"
"766_71540","20160407","1"
"766_71540","20160410","1"
"766_71540","20160411","1"
"766_71540","20160412","1"
"766_71540","20160413","1"
"766_71540","20160414","1"
"766_71540","20160417","1"
"766_71540","20160418","1"
"766_71540","20160419","1"
"766_71540","20160420","1"
"766_71540","20160421","1"
"766_71540","20160424","1"
"766_71540","20160425","1"
"766_71540","20160426","1"
"766_71540","20160427","1"
"766_71540","20160428","1"
"766_71540","20160501","1"
"766_71540","20160502","1"
"766_71540","20160503","1"
"766_71540","20160504","1"
"766_71540","20160505","1"
"766_71540","20160508","1"
"766_71540","20160509","1"
"766_71540","20160510","1"
"766_71540","20160511","1"
"766_71540","20160512","1"
"766_71541","20160318","1"
"766_71541","20160319","1"
"766_71541","20160325","1"
"766_71541","20160326","1"
"766_71541","20160401","1"
"766_71541","20160402","1"
"766_71541","20160408","1"
"766_71541","20160409","1"
"766_71541","20160415","1"
"766_71541","20160416","1"
"766_71541","20160422","1"
"766_71541","20160423","1"
"766_71541","20160429","1"
"766_71541","20160430","1"
"766_71541","20160506","1"
"766_71541","20160507","1"
"766_71541","20160513","1"
"766_71541","20160514","1"
"766_71581","20160324","1"
"766_71581","20160325","1"
"766_71582","20160314","1"
"766_71582","20160315","1"
"766_71582","20160316","1"
"766_71582","20160317","1"
"766_71582","20160318","1"
"766_71582","20160321","1"
"766_71582","20160322","1"
"766_71582","20160323","1"
"766_71582","20160330","1"
"766_71582","20160331","1"
"766_71582","20160401","1"
"766_71582","20160404","1"
"766_71582","20160405","1"
"766_71582","20160406","1"
"766_71582","20160407","1"
"766_71582","20160408","1"
"766_71582","20160411","1"
"766_71582","20160412","1"
"766_71582","20160413","1"
"766_71582","20160414","1"
"766_71582","20160415","1"
"766_71582","20160418","1"
"766_71582","20160419","1"
"766_71582","20160420","1"
"766_71582","20160421","1"
"766_71582","20160422","1"
"766_71582","20160426","1"
"766_71582","20160427","1"
"766_71582","20160428","1"
"766_71582","20160429","1"
"766_71582","20160502","1"
"766_71582","20160503","1"
"766_71582","20160504","1"
"766_71582","20160505","1"
"766_71582","20160506","1"
"766_71582","20160509","1"
"766_71582","20160510","1"
"766_71582","20160511","1"
"766_71582","20160512","1"
"766_71582","20160513","1"
"766_71583","20160329","1"
"766_71585","20160319","1"
"766_71585","20160402","1"
"766_71585","20160409","1"
"766_71585","20160416","1"
"766_71585","20160423","1"
"766_71585","20160430","1"
"766_71585","20160507","1"
"766_71585","20160514","1"
"766_71587","20160326","1"
"766_71588","20160320","1"
"766_71588","20160327","1"
"766_71588","20160328","1"
"766_71588","20160403","1"
"766_71588","20160410","1"
"766_71588","20160417","1"
"766_71588","20160424","1"
"766_71588","20160425","1"
"766_71588","20160508","1"
"766_71590","20160501","1"
"766_71629","20160329","1"
"766_71630","20160314","1"
"766_71630","20160315","1"
"766_71630","20160316","1"
"766_71630","20160317","1"
"766_71630","20160318","1"
"766_71630","20160321","1"
"766_71630","20160322","1"
"766_71630","20160323","1"
"766_71630","20160330","1"
"766_71630","20160331","1"
"766_71630","20160401","1"
"766_71630","20160404","1"
"766_71630","20160405","1"
"766_71630","20160406","1"
"766_71630","20160407","1"
"766_71630","20160408","1"
"766_71630","20160411","1"
"766_71630","20160412","1"
"766_71630","20160413","1"
"766_71630","20160414","1"
"766_71630","20160415","1"
"766_71630","20160418","1"
"766_71630","20160419","1"
"766_71630","20160420","1"
"766_71630","20160421","1"
"766_71630","20160422","1"
"766_71630","20160426","1"
"766_71630","20160427","1"
"766_71630","20160428","1"
"766_71630","20160429","1"
"766_71630","20160502","1"
"766_71630","20160503","1"
"766_71630","20160504","1"
"766_71630","20160505","1"
"766_71630","20160506","1"
"766_71630","20160509","1"
"766_71630","20160510","1"
"766_71630","20160511","1"
"766_71630","20160512","1"
"766_71630","20160513","1"
"766_71631","20160319","1"
"766_71631","20160324","1"
"766_71631","20160325","1"
"766_71631","20160326","1"
"766_71631","20160402","1"
"766_71631","20160409","1"
"766_71631","20160416","1"
"766_71631","20160423","1"
"766_71631","20160430","1"
"766_71631","20160507","1"
"766_71631","20160514","1"
"766_71632","20160319","1"
"766_71632","20160402","1"
"766_71632","20160409","1"
"766_71632","20160416","1"
"766_71632","20160423","1"
"766_71632","20160430","1"
"766_71632","20160507","1"
"766_71632","20160514","1"
"766_71635","20160320","1"
"766_71635","20160327","1"
"766_71635","20160328","1"
"766_71635","20160403","1"
"766_71635","20160410","1"
"766_71635","20160417","1"
"766_71635","20160424","1"
"766_71635","20160425","1"
"766_71635","20160508","1"
"766_71637","20160324","1"
"766_71637","20160325","1"
"766_71638","20160314","1"
"766_71638","20160315","1"
"766_71638","20160316","1"
"766_71638","20160317","1"
"766_71638","20160318","1"
"766_71638","20160321","1"
"766_71638","20160322","1"
"766_71638","20160323","1"
"766_71638","20160329","1"
"766_71638","20160330","1"
"766_71638","20160331","1"
"766_71638","20160401","1"
"766_71638","20160404","1"
"766_71638","20160405","1"
"766_71638","20160406","1"
"766_71638","20160407","1"
"766_71638","20160408","1"
"766_71638","20160411","1"
"766_71638","20160412","1"
"766_71638","20160413","1"
"766_71638","20160414","1"
"766_71638","20160415","1"
"766_71638","20160418","1"
"766_71638","20160419","1"
"766_71638","20160420","1"
"766_71638","20160421","1"
"766_71638","20160422","1"
"766_71638","20160426","1"
"766_71638","20160427","1"
"766_71638","20160428","1"
"766_71638","20160429","1"
"766_71638","20160502","1"
"766_71638","20160503","1"
"766_71638","20160504","1"
"766_71638","20160505","1"
"766_71638","20160506","1"
"766_71638","20160509","1"
"766_71638","20160510","1"
"766_71638","20160511","1"
"766_71638","20160512","1"
"766_71638","20160513","1"
"766_71639","20160319","1"
"766_71639","20160326","1"
"766_71639","20160402","1"
"766_71639","20160409","1"
"766_71639","20160416","1"
"766_71639","20160423","1"
"766_71639","20160430","1"
"766_71639","20160507","1"
"766_71639","20160514","1"
"766_71665","20160324","1"
"766_71665","20160325","1"
"766_71666","20160314","1"
"766_71666","20160315","1"
"766_71666","20160316","1"
"766_71666","20160317","1"
"766_71666","20160318","1"
"766_71666","20160321","1"
"766_71666","20160322","1"
"766_71666","20160323","1"
"766_71666","20160329","1"
"766_71666","20160330","1"
"766_71666","20160331","1"
"766_71666","20160401","1"
"766_71666","20160404","1"
"766_71666","20160405","1"
"766_71666","20160406","1"
"766_71666","20160407","1"
"766_71666","20160408","1"
"766_71666","20160411","1"
"766_71666","20160412","1"
"766_71666","20160413","1"
"766_71666","20160414","1"
"766_71666","20160415","1"
"766_71666","20160418","1"
"766_71666","20160419","1"
"766_71666","20160420","1"
"766_71666","20160421","1"
"766_71666","20160422","1"
"766_71666","20160426","1"
"766_71666","20160427","1"
"766_71666","20160428","1"
"766_71666","20160429","1"
"766_71666","20160502","1"
"766_71666","20160503","1"
"766_71666","20160504","1"
"766_71666","20160505","1"
"766_71666","20160506","1"
"766_71666","20160509","1"
"766_71666","20160510","1"
"766_71666","20160511","1"
"766_71666","20160512","1"
"766_71666","20160513","1"
"766_71667","20160320","1"
"766_71667","20160327","1"
"766_71667","20160328","1"
"766_71667","20160403","1"
"766_71667","20160410","1"
"766_71667","20160417","1"
"766_71667","20160424","1"
"766_71667","20160425","1"
"766_71667","20160508","1"
"766_71668","20160319","1"
"766_71668","20160326","1"
"766_71668","20160402","1"
"766_71668","20160409","1"
"766_71668","20160416","1"
"766_71668","20160423","1"
"766_71668","20160430","1"
"766_71668","20160507","1"
"766_71668","20160514","1"
"766_71694","20160314","1"
"766_71694","20160315","1"
"766_71694","20160316","1"
"766_71694","20160317","1"
"766_71694","20160318","1"
"766_71694","20160321","1"
"766_71694","20160322","1"
"766_71694","20160323","1"
"766_71694","20160324","1"
"766_71694","20160325","1"
"766_71694","20160329","1"
"766_71694","20160330","1"
"766_71694","20160331","1"
"766_71694","20160401","1"
"766_71694","20160404","1"
"766_71694","20160405","1"
"766_71694","20160406","1"
"766_71694","20160407","1"
"766_71694","20160408","1"
"766_71694","20160411","1"
"766_71694","20160412","1"
"766_71694","20160413","1"
"766_71694","20160414","1"
"766_71694","20160415","1"
"766_71694","20160418","1"
"766_71694","20160419","1"
"766_71694","20160420","1"
"766_71694","20160421","1"
